,year,team_name,team_id,conference_id,conference,division,player_id,player_url,player_name,Yr,Pos,Jersey,GP,GS,BA,OBPct,SlgPct,R,AB,H,Doubles,Triples,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,RBI2out
283,2023,Cornell,167,865,Ivy League,1,2808870,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2808870,"Swidorski, TJ",Fr,INF,18,15,14,0.229,0.333,0.354,8,48,11,3,NA,17,1,6,7,1,1,1,17,NA,1,NA,1,NA
284,2023,Cornell,167,865,Ivy League,1,2679900,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2679900,"Baker, Von",Jr,P,34,13,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,2023,Cornell,167,865,Ivy League,1,2808888,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2808888,"Keller, Noah",Fr,P,19,12,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,2023,Cornell,167,865,Ivy League,1,2808889,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2808889,"Hamill, Ethan",Fr,P,20,11,11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,2023,Cornell,167,865,Ivy League,1,2347216,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2347216,"Diaz, Elijah",Sr,OF,21,11,2,0.167,0.333,0.167,2,12,2,NA,NA,2,NA,NA,3,NA,NA,NA,5,1,NA,NA,2,NA
288,2023,Cornell,167,865,Ivy League,1,2808869,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2808869,"Wildman, Caden",Fr,OF,4,10,2,0.071,0.133,0.143,2,14,1,1,NA,2,NA,1,NA,1,NA,NA,10,1,NA,NA,NA,NA
289,2023,Cornell,167,865,Ivy League,1,2808893,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2808893,"Gerfen, John",Fr,P,31,10,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,2023,Cornell,167,865,Ivy League,1,2347190,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2347190,"Biben, August",Sr,P,45,9,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,2023,Cornell,167,865,Ivy League,1,2679872,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2679872,"Stephens, William",Jr,P,17,8,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,2023,Cornell,167,865,Ivy League,1,2347184,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2347184,"Russell, Shane",Sr,1B,13,8,0,0.125,0.222,0.25,NA,8,1,1,NA,2,NA,NA,1,NA,NA,NA,6,NA,NA,NA,NA,NA
293,2023,Cornell,167,865,Ivy League,1,2808897,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2808897,"Shea, Josh",Fr,P,42,6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,2023,Cornell,167,865,Ivy League,1,2679850,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2679850,"Kimura, Story",Jr,P,9,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,2023,Cornell,167,865,Ivy League,1,2679877,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2679877,"Ellison, Chris",So,P,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,2023,Cornell,167,865,Ivy League,1,2679896,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2679896,"Long, Will",So,P,16,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,2023,Cornell,167,865,Ivy League,1,2808895,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2808895,"Walters, Matthew",Fr,UT,36,2,1,0,0,0,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
298,2023,Cornell,167,865,Ivy League,1,2679886,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2679886,"Clancy, Tom",So,P,26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,2023,Cornell,167,865,Ivy League,1,2347220,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=167&stats_player_seq=2347220,"Alonso, Franco",Jr,INF,8,1,1,0,0,0,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
300,2023,Cornell,167,865,Ivy League,1,NA,NA,Totals,-,-,-,NA,NA,0.248,0.338,0.384,173,NA,291,58,6,451,30,157,138,29,14,10,349,20,16,4,53,NA
301,2023,Cornell,167,865,Ivy League,1,NA,NA,Opponent Totals,-,-,-,NA,NA,0.285,0.413,0.447,262,NA,330,61,6,517,38,228,205,56,13,14,223,27,19,8,79,NA
302,2024,Cornell,167,865,Ivy League,1,2808869,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2808869,"Wildman, Caden",So,OF,4,17,17,0.333,0.436,0.424,14,66,22,3,NA,28,1,6,8,4,NA,1,13,2,1,1,2,NA
303,2024,Cornell,167,865,Ivy League,1,2679905,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679905,"Waugh, Nathan",Sr,C,40,17,17,0.3,0.38,0.514,13,70,21,3,NA,36,4,20,8,1,NA,NA,23,2,NA,NA,NA,NA
304,2024,Cornell,167,865,Ivy League,1,2679906,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679906,"Jensen, Max",Jr,INF,7,16,16,0.333,0.479,0.579,15,57,19,4,2,33,2,9,11,5,NA,1,5,2,NA,1,1,NA
305,2024,Cornell,167,865,Ivy League,1,2679864,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679864,"Barnhorst, Matt",Sr,OF,2,15,15,0.263,0.323,0.491,8,57,15,1,NA,28,4,12,5,NA,NA,1,17,1,2,NA,2,NA
306,2024,Cornell,167,865,Ivy League,1,2679881,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679881,"Davis, Jakobi",Jr,OF,22,15,15,0.269,0.356,0.481,14,52,14,3,1,25,2,8,5,2,NA,2,24,NA,1,NA,3,NA
307,2024,Cornell,167,865,Ivy League,1,2679883,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679883,"Mack, Braden",Sr,UT,23,13,10,0.341,0.386,0.488,9,41,14,3,NA,20,1,11,NA,3,NA,NA,5,2,2,NA,NA,NA
308,2024,Cornell,167,865,Ivy League,1,2679862,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679862,"Quinlan, John",Jr,C,1,12,12,0.32,0.393,0.48,13,50,16,2,NA,24,2,5,4,2,NA,1,10,1,NA,1,4,NA
309,2024,Cornell,167,865,Ivy League,1,2949232,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2949232,"Johnson, Luke",Fr,INF,8,12,9,0.175,0.267,0.225,5,40,7,2,NA,9,NA,2,2,3,NA,NA,11,NA,NA,NA,1,NA
310,2024,Cornell,167,865,Ivy League,1,2949235,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2949235,"Carlson, Owen",Fr,INF,15,11,4,0.273,0.36,0.318,3,22,6,1,NA,7,NA,NA,3,NA,NA,NA,6,NA,NA,NA,1,NA
311,2024,Cornell,167,865,Ivy League,1,2679847,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679847,"Porter, Ryan",Jr,INF,12,11,7,0.192,0.3,0.231,4,26,5,1,NA,6,NA,3,4,NA,NA,NA,8,1,1,NA,NA,NA
312,2024,Cornell,167,865,Ivy League,1,2949242,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2949242,"Hager, Kevin",Fr,INF,20,10,8,0.212,0.257,0.333,2,33,7,1,NA,11,1,3,1,1,NA,NA,5,1,NA,NA,NA,NA
313,2024,Cornell,167,865,Ivy League,1,2679902,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679902,"Jaun, William",Jr,UT,30,9,9,0.158,0.238,0.211,NA,19,3,1,NA,4,NA,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA
314,2024,Cornell,167,865,Ivy League,1,2808870,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2808870,"Swidorski, TJ",So,INF,18,9,9,0.207,0.351,0.276,3,29,6,2,NA,8,NA,3,4,3,1,1,9,1,1,NA,1,NA
315,2024,Cornell,167,865,Ivy League,1,2949239,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2949239,"Quatrani, Mark",Fr,UT,19,9,8,0.258,0.324,0.806,6,31,8,NA,1,25,5,15,2,1,NA,NA,6,2,NA,NA,NA,NA
316,2024,Cornell,167,865,Ivy League,1,2949255,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2949255,"Holcombe, Huxley",Fr,P,37,9,1,0,0.5,0,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
317,2024,Cornell,167,865,Ivy League,1,2679900,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679900,"Baker, Von",Sr,P,33,7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,2024,Cornell,167,865,Ivy League,1,2808889,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2808889,"Hamill, Ethan",So,P,13,6,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,2024,Cornell,167,865,Ivy League,1,2808888,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2808888,"Keller, Noah",So,P,16,6,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,2024,Cornell,167,865,Ivy League,1,2679877,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679877,"Ellison, Chris",Jr,P,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,2024,Cornell,167,865,Ivy League,1,2949245,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2949245,"Foster, Max",Fr,P,28,6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,2024,Cornell,167,865,Ivy League,1,2808894,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2808894,"Mayfield, Carson",So,P,32,6,6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,2024,Cornell,167,865,Ivy League,1,2679850,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679850,"Kimura, Story",Sr,P,9,5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,2024,Cornell,167,865,Ivy League,1,2949253,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2949253,"Jennewein, Nathaniel",Fr,P,36,5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,2024,Cornell,167,865,Ivy League,1,2808891,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2808891,"Urofsky, Beck",So,UT,25,2,0,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
326,2024,Cornell,167,865,Ivy League,1,2679874,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679874,"Musser, Kyle",Jr,OF,6,1,1,0.25,0.25,0.25,NA,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,2024,Cornell,167,865,Ivy League,1,2679872,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2679872,"Stephens, William",Sr,P,17,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,2024,Cornell,167,865,Ivy League,1,2808893,http://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=167&stats_player_seq=2808893,"Gerfen, John",So,P,21,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,2024,Cornell,167,865,Ivy League,1,NA,NA,Totals,-,-,-,NA,NA,0.274,0.364,0.442,109,599,164,27,4,265,22,98,59,26,1,7,147,15,8,3,15,NA
330,2024,Cornell,167,865,Ivy League,1,NA,NA,Opponent Totals,-,-,-,NA,NA,0.285,0.411,0.48,129,571,163,33,6,274,22,121,107,19,6,5,112,13,3,2,25,NA
